109	55	U	R	U
110	139	B	D	D
110	139	B	L	D
110	139	B	R	D
110	139	B	U	D
110	139	D	B	U
110	139	D	F	U
110	139	D	L	U
110	139	D	R	U
110	139	F	D	D
110	139	F	L	D
110	139	F	R	D
110	139	F	U	D
110	139	L	B	U
110	139	L	D	D
110	139	L	F	U
110	139	L	U	D
110	139	R	B	U
110	139	R	D	D
110	139	R	F	U
110	139	R	U	D
110	139	U	B	U
110	139	U	F	U
110	139	U	L	U
110	139	U	R	U
114	60	B	D	D
114	60	B	L	D
114	60	B	R	D
114	60	B	U	D
114	60	D	B	U
114	60	D	F	U
114	60	D	L	U
114	60	D	R	U
114	60	F	D	D
114	60	F	L	D
114	60	F	R	D
114	60	F	U	D
114	60	L	B	U
114	60	L	D	D
114	60	L	F	U
114	60	L	U	D
114	60	R	B	U
114	60	R	D	D
114	60	R	F	U
114	60	R	U	D
114	60	U	B	U
114	60	U	F	U
114	60	U	L	U
114	60	U	R	U
115	144	B	D	D
115	144	B	L	D
115	144	B	R	D
115	144	B	U	D
115	144	D	B	U
115	144	D	F	U
115	144	D	L	U
115	144	D	R	U
115	144	F	D	D
115	144	F	L	D
115	144	F	R	D
115	144	F	U	D
115	144	L	B	U
115	144	L	D	D
115	144	L	F	U
115	144	L	U	D
115	144	R	B	U
115	144	R	D	D
115	144	R	F	U
115	144	R	U	D
115	144	U	B	U
115	144	U	F	U
115	144	U	L	U
115	144	U	R	U
119	65	B	D	U
119	65	B	L	U
119	65	B	R	U
119	65	B	U	U
119	65	D	B	D
119	65	D	F	D
119	65	D	L	D
119	65	D	R	D
119	65	F	D	U
119	65	F	L	U
119	65	F	R	U
119	65	F	U	U
119	65	L	B	D
119	65	L	D	U
119	65	L	F	D
119	65	L	U	U
119	65	R	B	D
119	65	R	D	U
119	65	R	F	D
119	65	R	U	U
119	65	U	B	D
119	65	U	F	D
119	65	U	L	D
119	65	U	R	D
121	90	B	D	U
121	90	B	L	U
121	90	B	R	U
121	90	B	U	U
121	90	D	B	D
121	90	D	F	D
121	90	D	L	D
121	90	D	R	D
121	90	F	D	U
121	90	F	L	U
121	90	F	R	U
121	90	F	U	U
121	90	L	B	D
121	90	L	D	U
121	90	L	F	D
121	90	L	U	U
121	90	R	B	D
121	90	R	D	U
121	90	R	F	D
121	90	R	U	U
121	90	U	B	D
121	90	U	F	D
121	90	U	L	D
121	90	U	R	D
122	85	B	D	U
122	85	B	L	U
122	85	B	R	U
122	85	B	U	U
122	85	D	B	D
122	85	D	F	D
122	85	D	L	D
122	85	D	R	D
122	85	F	D	U
122	85	F	L	U
122	85	F	R	U
122	85	F	U	U
122	85	L	B	D
122	85	L	D	U
122	85	L	F	D
122	85	L	U	U
122	85	R	B	D
122	85	R	D	U
122	85	R	F	D
122	85	R	U	U
122	85	U	B	D
122	85	U	F	D
122	85	U	L	D
122	85	U	R	D
123	80	B	D	D
123	80	B	L	D
123	80	B	R	D
123	80	B	U	D
123	80	D	B	U
123	80	D	F	U
123	80	D	L	U
123	80	D	R	U
123	80	F	D	D
123	80	F	L	D
123	80	F	R	D
123	80	F	U	D
123	80	L	B	U
123	80	L	D	D
123	80	L	F	U
123	80	L	U	D
123	80	R	B	U
123	80	R	D	D
123	80	R	F	U
123	80	R	U	D
123	80	U	B	U
123	80	U	F	U
123	80	U	L	U
123	80	U	R	U
51	21	B	D	D
51	21	B	L	D
51	21	B	R	D
51	21	B	U	D
51	21	D	B	U
51	21	D	F	U
51	21	D	L	U
51	21	D	R	U
51	21	F	D	D
51	21	F	L	D
51	21	F	R	D
51	21	F	U	D
51	21	L	B	U
51	21	L	D	D
51	21	L	F	U
51	21	L	U	D
51	21	R	B	U
51	21	R	D	D
51	21	R	F	U
51	21	R	U	D
51	21	U	B	U
51	21	U	F	U
51	21	U	L	U
51	21	U	R	U
52	22	B	D	U
52	22	B	L	U
52	22	B	R	U
52	22	B	U	U
52	22	D	B	D
52	22	D	F	D
52	22	D	L	D
52	22	D	R	D
52	22	F	D	U
52	22	F	L	U
52	22	F	R	U
52	22	F	U	U
52	22	L	B	D
52	22	L	D	U
52	22	L	F	D
52	22	L	U	U
52	22	R	B	D
52	22	R	D	U
52	22	R	F	D
52	22	R	U	U
52	22	U	B	D
52	22	U	F	D
52	22	U	L	D
52	22	U	R	D
53	23	B	D	U
53	23	B	L	U
53	23	B	R	U
53	23	B	U	U
53	23	D	B	D
53	23	D	F	D
53	23	D	L	D
53	23	D	R	D
53	23	F	D	U
53	23	F	L	U
53	23	F	R	U
53	23	F	U	U
53	23	L	B	D
53	23	L	D	U
53	23	L	F	D
53	23	L	U	U
53	23	R	B	D
53	23	R	D	U
53	23	R	F	D
53	23	R	U	U
53	23	U	B	D
53	23	U	F	D
53	23	U	L	D
53	23	U	R	D
55	109	B	D	U
55	109	B	L	U
55	109	B	R	U
55	109	B	U	U
55	109	D	B	D
55	109	D	F	D
55	109	D	L	D
55	109	D	R	D
55	109	F	D	U
55	109	F	L	U
55	109	F	R	U
55	109	F	U	U
55	109	L	B	D
55	109	L	D	U
55	109	L	F	D
55	109	L	U	U
55	109	R	B	D
55	109	R	D	U
55	109	R	F	D
55	109	R	U	U
55	109	U	B	D
55	109	U	F	D
55	109	U	L	D
55	109	U	R	D
59	30	B	D	D
59	30	B	L	D
59	30	B	R	D
59	30	B	U	D
59	30	D	B	U
59	30	D	F	U
59	30	D	L	U
59	30	D	R	U
59	30	F	D	D
59	30	F	L	D
59	30	F	R	D
59	30	F	U	D
59	30	L	B	U
59	30	L	D	D
59	30	L	F	U
59	30	L	U	D
59	30	R	B	U
59	30	R	D	D
59	30	R	F	U
59	30	R	U	D
59	30	U	B	U
59	30	U	F	U
59	30	U	L	U
59	30	U	R	U
60	114	B	D	U
60	114	B	L	U
60	114	B	R	U
60	114	B	U	U
60	114	D	B	D
60	114	D	F	D
60	114	D	L	D
60	114	D	R	D
60	114	F	D	U
60	114	F	L	U
60	114	F	R	U
60	114	F	U	U
60	114	L	B	D
60	114	L	D	U
60	114	L	F	D
60	114	L	U	U
60	114	R	B	D
60	114	R	D	U
60	114	R	F	D
60	114	R	U	U
60	114	U	B	D
60	114	U	F	D
60	114	U	L	D
60	114	U	R	D
64	35	B	D	U
64	35	B	L	U
64	35	B	R	U
64	35	B	U	U
64	35	D	B	D
